date_time,plant_id,dc_power,ac_power,daily_yield,total_yield,ambient_temperature,module_temperature,irradiation,hour,day,month,year,delta_daily_yield,delta_daily_yield2
2020-06-03 09:15:00,4136001.0,420.45852813852815,412.3133766233766,962.1188311688311,645108904.9370129,27.369920800000003,36.14035139999999,0.2928772996666666,9.0,3.0,6.0,2020.0,149.3320346320346,149.3320346320346
2020-06-03 09:30:00,4136001.0,506.3980303030303,496.60203463203464,1060.4809523809524,645109003.2991341,27.276011551724135,34.18242127586208,0.3393964103448275,9.0,3.0,6.0,2020.0,98.36212121212134,98.36212121212134
2020-06-03 09:45:00,4136001.0,656.8310389610389,643.3179437229437,1193.850865800866,645109136.6690476,27.503353766666667,36.01624946666666,0.4310271809999999,9.0,3.0,6.0,2020.0,133.36991341991347,133.36991341991347
2020-06-03 10:00:00,4136001.0,571.9433333333333,560.2948484848484,1363.8363636363636,645109306.6545454,27.972231034482764,38.56706386206897,0.37715765862068973,10.0,3.0,6.0,2020.0,169.98549783549765,169.98549783549765
2020-06-03 10:15:00,4136001.0,422.24725108225107,413.9585497835498,1490.874891774892,645109433.6930736,27.937732966666672,36.67256890000001,0.294314601,10.0,3.0,6.0,2020.0,127.03852813852836,127.03852813852836
2020-06-03 10:30:00,4136001.0,463.02385281385284,454.0833766233766,1579.6335497835498,645109522.4517316,27.73315862068965,33.86757368965518,0.2884730410344827,10.0,3.0,6.0,2020.0,88.7586580086579,88.7586580086579
2020-06-03 10:45:00,4136001.0,154.4956277056277,150.99506493506493,455.55,175500905.59632036,29.227473900000003,44.62195646666667,0.8408771333333331,10.0,3.0,6.0,2020.0,0.0,0.0
2020-06-03 11:00:00,4136001.0,358.9142424242424,350.959696969697,1039.3242424242426,473564519.95757574,29.679937633333328,48.9569479,0.612939433,11.0,3.0,6.0,2020.0,583.7742424242426,6.010822510822436
2020-06-03 11:15:00,4136001.0,611.5007575757576,598.1008874458875,1840.7363636363634,645109783.5545455,29.355584482758616,42.176900655172425,0.5865128013793105,11.0,3.0,6.0,2020.0,801.4121212121208,6.010822510822436
2020-06-03 11:30:00,4136001.0,591.7787012987013,578.0780519480519,2000.1383116883117,645109942.9564935,29.9561614,45.211833433333325,0.6931028513333332,11.0,3.0,6.0,2020.0,159.40194805194824,159.40194805194824
2020-06-03 11:45:00,4136001.0,481.05971861471863,470.3557792207792,2114.8404761904762,645110057.6586579,29.695796655172412,42.21561486206896,0.6007798837931035,11.0,3.0,6.0,2020.0,114.70216450216458,114.70216450216458
